video_file,ground truth,audio_pred,face_pred,fidget_pred,prosodic_pred,audio_truth,face_truth,fidget_truth,prosodic_truth
311.4931271378811_320.53266459625013.mp4,1,"{'sadness': 0.002432158, 'joy': 0.992075086, 'love': 0.000630142, 'anger': 0.00358058, 'fear': 0.000982196, 'surprise': 0.000299903, 'speech_rate': 2.847754655}","{'angry': 0.014, 'disgust': 0.0, 'fear': 0.005, 'happy': 0.305, 'sad': 0.016, 'surprise': 0.0, 'neutral': 0.658, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 1.93e-12, 'sad': 2.45e-12, 'angry': 4.76e-09}",1,0,0,0
421.14463936151384_430.73013532977126.mp4,1,"{'sadness': 0.991280973, 'joy': 0.000393455, 'love': 0.000226102, 'anger': 0.00735185, 'fear': 0.000592858, 'surprise': 0.000154803, 'speech_rate': 2.585315408}","{'angry': 0.088333333, 'disgust': 0.021666667, 'fear': 0.058333333, 'happy': 0.061666667, 'sad': 0.575, 'surprise': 0.02, 'neutral': 0.173333333, 'face_offscreen_ratio': 0.280172414}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 1.39e-11, 'sad': 1.6e-10, 'angry': 4.96e-12}",1,0,0,1
221.96502096967416_230.60509019579268.mp4,0,"{'sadness': 0.001606407, 'joy': 0.989133656, 'love': 0.001069413, 'anger': 0.005571233, 'fear': 0.002084945, 'surprise': 0.000534425, 'speech_rate': 2.181400689}","{'angry': 0.1715, 'disgust': 0.0115, 'fear': 0.0285, 'happy': 0.076, 'sad': 0.1515, 'surprise': 0.0225, 'neutral': 0.5365, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.211538462, 'hand_movement': 0.25, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.20625}","{'neutral': 1.0, 'happy': 2.37e-11, 'sad': 7.93e-12, 'angry': 4.53e-11}",0,0,0,0
1046.8425570689762_1054.54678747337.mp4,0,"{'sadness': 0.000378063, 'joy': 0.998269081, 'love': 0.000351569, 'anger': 0.000417132, 'fear': 0.000324315, 'surprise': 0.000259919, 'speech_rate': 2.451612903}","{'angry': 0.026, 'disgust': 0.0, 'fear': 0.016, 'happy': 0.07, 'sad': 0.145, 'surprise': 0.002, 'neutral': 0.735, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.972972973, 'hand_movement': 0.0, 'face_movement': 0.15, 'arm_movement': 0.0, 'overall_intensity': 0.009375}","{'neutral': 1.0, 'happy': 1.67e-10, 'sad': 9.78e-10, 'angry': 5.69e-13}",0,0,0,0
192.65479903360182_199.55581900472168.mp4,0,"{'sadness': 0.001837547, 'joy': 0.065890417, 'love': 0.920215189, 'anger': 0.007234857, 'fear': 0.002292533, 'surprise': 0.002529416, 'speech_rate': 3.428571429}","{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.003125}","{'neutral': 1.0, 'happy': 5.32e-12, 'sad': 4.29e-12, 'angry': 6.13e-11}",0,0,0,0
1531.3253548356174_1542.4962129390854.mp4,1,"{'sadness': 0.071105696, 'joy': 0.907834411, 'love': 0.002070075, 'anger': 0.016427238, 'fear': 0.001678611, 'surprise': 0.000883871, 'speech_rate': 2.844444444}","{'angry': 0.165, 'disgust': 0.006875, 'fear': 0.031875, 'happy': 0.16375, 'sad': 0.30375, 'surprise': 0.001875, 'neutral': 0.324375, 'face_offscreen_ratio': 0.007407407}","{'movement_score': 0, 'fidget_percentage': 0.412639405, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.08125}","{'neutral': 2.61e-11, 'happy': 1.0, 'sad': 9.34e-11, 'angry': 3.86e-09}",0,0,0,1
245.08116321059967_251.00298440203363.mp4,0,"{'sadness': 0.002753913, 'joy': 0.001171858, 'love': 0.00150356, 'anger': 0.002606866, 'fear': 0.991202235, 'surprise': 0.000761513, 'speech_rate': 1.833333333}","{'angry': 0.161, 'disgust': 0.008, 'fear': 0.11, 'happy': 0.43, 'sad': 0.031, 'surprise': 0.001, 'neutral': 0.254, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.0241156, 'happy': 0.975884438, 'sad': 1.38e-08, 'angry': 2.88e-09}",0,0,0,0
48.90022417682015_55.5833006216803.mp4,1,"{'sadness': 0.000870614, 'joy': 0.000344165, 'love': 0.000211279, 'anger': 0.997201681, 'fear': 0.001211193, 'surprise': 0.000161133, 'speech_rate': 3.555555556}","{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.956, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.026, 'face_offscreen_ratio': 0.197530864}","{'movement_score': 0, 'fidget_percentage': 0.248447205, 'hand_movement': 0.2, 'face_movement': 0.15, 'arm_movement': 0.2, 'overall_intensity': 0.1125}","{'neutral': 1.0, 'happy': 1.23e-10, 'sad': 6.15e-10, 'angry': 5.64e-13}",0,0,0,1
1645.0921431149504_1653.2122853850015.mp4,0,"{'sadness': 0.005391746, 'joy': 0.029424556, 'love': 0.001399854, 'anger': 0.873458743, 'fear': 0.088878214, 'surprise': 0.001446861, 'speech_rate': 3.549571603}","{'angry': 0.444, 'disgust': 0.0, 'fear': 0.067, 'happy': 0.211, 'sad': 0.121, 'surprise': 0.025, 'neutral': 0.132, 'face_offscreen_ratio': 0.010204082}","{'movement_score': 0, 'fidget_percentage': 0.512820513, 'hand_movement': 0.05, 'face_movement': 0.65, 'arm_movement': 0.0, 'overall_intensity': 0.053125}","{'neutral': 0.999999881, 'happy': 5.55e-09, 'sad': 9.21e-11, 'angry': 7.21e-08}",0,0,0,0
739.6433182887475_763.1407624073414.mp4,1,"{'sadness': 0.001106759, 'joy': 0.000642606, 'love': 0.000210438, 'anger': 0.017209616, 'fear': 0.980068564, 'surprise': 0.000762026, 'speech_rate': 2.633814783}","{'angry': 0.038, 'disgust': 0.0, 'fear': 0.092, 'happy': 0.026, 'sad': 0.053, 'surprise': 0.328, 'neutral': 0.463, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 9.89e-10, 'happy': 1.29e-11, 'sad': 1.0, 'angry': 2.3e-12}",1,0,0,0
188.46742115315337_194.19773567411724.mp4,0,"{'sadness': 0.011462783, 'joy': 0.967748225, 'love': 0.001893053, 'anger': 0.016503852, 'fear': 0.001636842, 'surprise': 0.000755356, 'speech_rate': 3.10880829}","{'angry': 0.071, 'disgust': 0.0, 'fear': 0.158, 'happy': 0.245, 'sad': 0.178, 'surprise': 0.129, 'neutral': 0.215, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 8.98e-12, 'sad': 3.78e-11, 'angry': 2.49e-12}",0,0,0,0
148.83409116329162_159.40303199004418.mp4,0,"{'sadness': 0.666291177, 'joy': 0.004930266, 'love': 0.001034164, 'anger': 0.321237862, 'fear': 0.005868145, 'surprise': 0.000638357, 'speech_rate': 2.634054563}","{'angry': 0.001, 'disgust': 0.0, 'fear': 0.001, 'happy': 0.994, 'sad': 0.002, 'surprise': 0.001, 'neutral': 0.001, 'face_offscreen_ratio': 0.047058824}","{'movement_score': 0, 'fidget_percentage': 0.169291339, 'hand_movement': 0.0, 'face_movement': 0.05, 'arm_movement': 0.0, 'overall_intensity': 0.003125}","{'neutral': 4.98e-11, 'happy': 1.0, 'sad': 7.07e-12, 'angry': 1.68e-11}",0,0,0,0
2874.791558349735_2892.2850545599567.mp4,0,"{'sadness': 0.002021923, 'joy': 0.988669217, 'love': 0.001511644, 'anger': 0.005674713, 'fear': 0.001603117, 'surprise': 0.000519297, 'speech_rate': 1.881413911}","{'angry': 0.2, 'disgust': 0.0, 'fear': 0.196666667, 'happy': 0.0, 'sad': 0.32, 'surprise': 0.033333333, 'neutral': 0.25, 'face_offscreen_ratio': 0.173396675}","{'movement_score': 0, 'fidget_percentage': 0.376190476, 'hand_movement': 0.25, 'face_movement': 0.0, 'arm_movement': 0.2, 'overall_intensity': 0.075}","{'neutral': 1.86e-09, 'happy': 1.0, 'sad': 1.71e-11, 'angry': 6.56e-12}",0,0,0,0
1354.6807660488782_1377.2827097625657.mp4,1,"{'sadness': 0.002808261, 'joy': 0.000603419, 'love': 0.000190676, 'anger': 0.991096735, 'fear': 0.005132081, 'surprise': 0.000168886, 'speech_rate': 2.249669166}","{'angry': 0.094, 'disgust': 0.0, 'fear': 0.26, 'happy': 0.026, 'sad': 0.212, 'surprise': 0.056, 'neutral': 0.352, 'face_offscreen_ratio': 0.014705882}","{'movement_score': 0, 'fidget_percentage': 0.141804788, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.05, 'overall_intensity': 0.003125}","{'neutral': 0.999999881, 'happy': 2.26e-09, 'sad': 6.38e-08, 'angry': 3.48e-08}",1,1,0,0
885.6799809485426_899.2418033895706.mp4,1,"{'sadness': 0.089964487, 'joy': 0.434736371, 'love': 0.005564649, 'anger': 0.402736545, 'fear': 0.062786229, 'surprise': 0.004211685, 'speech_rate': 2.567865004}","{'angry': 0.074444444, 'disgust': 0.002222222, 'fear': 0.214444444, 'happy': 0.076666667, 'sad': 0.285555556, 'surprise': 0.002222222, 'neutral': 0.341111111, 'face_offscreen_ratio': 0.067278287}","{'movement_score': 0, 'fidget_percentage': 0.288343558, 'hand_movement': 0.0, 'face_movement': 0.3, 'arm_movement': 0.0, 'overall_intensity': 0.01875}","{'neutral': 0.001146439, 'happy': 7.39e-05, 'sad': 0.998779595, 'angry': 1.71e-10}",0,0,0,1
460.8742026435739_471.6934675575283.mp4,0,"{'sadness': 0.136499077, 'joy': 0.01752127, 'love': 0.001251597, 'anger': 0.792833567, 'fear': 0.050987937, 'surprise': 0.000906558, 'speech_rate': 0.00094464}","{'angry': 0.007, 'disgust': 0.0, 'fear': 0.003, 'happy': 0.978, 'sad': 0.004, 'surprise': 0.0, 'neutral': 0.005, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 9.35e-12, 'happy': 1.0, 'sad': 5.77e-12, 'angry': 2.46e-11}",0,0,0,0
79.01595011589234_88.66918369106362.mp4,0,"{'sadness': 0.008246333, 'joy': 0.721613646, 'love': 0.00594222, 'anger': 0.25370872, 'fear': 0.008441, 'surprise': 0.002047997, 'speech_rate': 1.7507724}","{'angry': 0.128, 'disgust': 0.0, 'fear': 0.207, 'happy': 0.105, 'sad': 0.479, 'surprise': 0.007, 'neutral': 0.071, 'face_offscreen_ratio': 0.137339056}","{'movement_score': 0, 'fidget_percentage': 0.344827586, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0125}","{'neutral': 6.48e-12, 'happy': 1.0, 'sad': 1.99e-11, 'angry': 8.71e-11}",0,0,0,0
1623.5908000227635_1631.2788468100691.mp4,1,"{'sadness': 0.000443741, 'joy': 0.998615861, 'love': 0.000419094, 'anger': 0.000238456, 'fear': 0.000135885, 'surprise': 0.000146967, 'speech_rate': 2.577319588}","{'angry': 0.118, 'disgust': 0.0, 'fear': 0.079, 'happy': 0.032, 'sad': 0.384, 'surprise': 0.231, 'neutral': 0.157, 'face_offscreen_ratio': 0.032258065}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 3.2e-07, 'happy': 1.26e-10, 'sad': 0.999999642, 'angry': 7.96e-13}",0,1,0,1
821.5020131487729_829.7969776865773.mp4,0,"{'sadness': 0.007450034, 'joy': 0.211480081, 'love': 0.001795263, 'anger': 0.768630326, 'fear': 0.008740447, 'surprise': 0.001903806, 'speech_rate': 4.441776711}","{'angry': 0.059, 'disgust': 0.008, 'fear': 0.026, 'happy': 0.691, 'sad': 0.082, 'surprise': 0.027, 'neutral': 0.105, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.00625}","{'neutral': 4.26e-11, 'happy': 1.0, 'sad': 2.27e-11, 'angry': 6.07e-10}",0,0,0,0
37.97017788456526_44.01367943683872.mp4,0,"{'sadness': 0.002235363, 'joy': 0.971051514, 'love': 0.000727834, 'anger': 0.006045534, 'fear': 0.016635215, 'surprise': 0.00330455, 'speech_rate': 2.302631579}","{'angry': 0.2, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.203, 'sad': 0.164, 'surprise': 0.009, 'neutral': 0.393, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999999881, 'happy': 1.18e-07, 'sad': 4.32e-11, 'angry': 7.61e-13}",0,0,0,0
805.4289624874989_811.9414865789189.mp4,0,"{'sadness': 0.110961616, 'joy': 0.203276694, 'love': 0.020045195, 'anger': 0.473059833, 'fear': 0.174096808, 'surprise': 0.018559929, 'speech_rate': 0.0}","{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.999, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.121794872, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999947548, 'happy': 1.16e-07, 'sad': 5.23e-05, 'angry': 2.44e-11}",0,0,0,0
1110.0141671517886_1121.4236078222252.mp4,1,"{'sadness': 0.056507815, 'joy': 0.004566581, 'love': 0.000529389, 'anger': 0.043004349, 'fear': 0.892195642, 'surprise': 0.003196236, 'speech_rate': 3.403141361}","{'angry': 0.081, 'disgust': 0.0, 'fear': 0.061, 'happy': 0.105, 'sad': 0.333, 'surprise': 0.053, 'neutral': 0.365, 'face_offscreen_ratio': 0.898181818}","{'movement_score': 0, 'fidget_percentage': 0.682481752, 'hand_movement': 0.05, 'face_movement': 0.0, 'arm_movement': 0.4, 'overall_intensity': 0.140625}","{'neutral': 0.999999762, 'happy': 2.13e-07, 'sad': 1.69e-09, 'angry': 1.67e-12}",1,0,0,0
133.40455728297306_142.4181681260775.mp4,1,"{'sadness': 0.017455615, 'joy': 0.002338216, 'love': 0.000684731, 'anger': 0.05050303, 'fear': 0.925093055, 'surprise': 0.003925254, 'speech_rate': 2.654873916}","{'angry': 0.027, 'disgust': 0.0, 'fear': 0.636, 'happy': 0.006, 'sad': 0.178, 'surprise': 0.019, 'neutral': 0.139, 'face_offscreen_ratio': 0.00921659}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.28e-10, 'sad': 8.7e-11, 'angry': 3.93e-09}",1,0,0,0
345.9503916281586_355.6089799964884.mp4,1,"{'sadness': 0.00048593, 'joy': 0.000377513, 'love': 0.000238616, 'anger': 0.997467399, 'fear': 0.001245379, 'surprise': 0.000185173, 'speech_rate': 2.780638517}","{'angry': 0.061578947, 'disgust': 0.0, 'fear': 0.205263158, 'happy': 0.067368421, 'sad': 0.155789474, 'surprise': 0.113157895, 'neutral': 0.393684211, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.74e-11, 'sad': 8.04e-11, 'angry': 4.05e-12}",1,0,1,0
0.7912847664929199_11.304068092755998.mp4,1,"{'sadness': 0.017420685, 'joy': 0.01103436, 'love': 0.000785829, 'anger': 0.492865831, 'fear': 0.475661218, 'surprise': 0.002232034, 'speech_rate': 2.087291018}","{'angry': 0.19, 'disgust': 0.0, 'fear': 0.111111111, 'happy': 0.068888889, 'sad': 0.293333333, 'surprise': 0.015555556, 'neutral': 0.32, 'face_offscreen_ratio': 0.375494071}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 2.26e-12, 'sad': 5.79e-12, 'angry': 2.46e-11}",1,0,0,0
1.4201955304911955_11.177233240312956.mp4,0,"{'sadness': 0.000889409, 'joy': 0.00285806, 'love': 0.991125524, 'anger': 0.001368347, 'fear': 0.001106694, 'surprise': 0.00265188, 'speech_rate': 2.238046796}","{'angry': 0.021111111, 'disgust': 0.0, 'fear': 0.016666667, 'happy': 0.148888889, 'sad': 0.108888889, 'surprise': 0.014444444, 'neutral': 0.691111111, 'face_offscreen_ratio': 0.004237288}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 4.75e-11, 'happy': 1.0, 'sad': 7.75e-12, 'angry': 9.72e-12}",0,0,0,0
786.8374531793902_798.8021046646536.mp4,1,"{'sadness': 0.681888878, 'joy': 0.155444592, 'love': 0.003842651, 'anger': 0.147453383, 'fear': 0.00954895, 'surprise': 0.001821544, 'speech_rate': 2.0}","{'angry': 0.028571429, 'disgust': 0.0, 'fear': 0.075714286, 'happy': 0.028571429, 'sad': 0.575714286, 'surprise': 0.011428571, 'neutral': 0.281428571, 'face_offscreen_ratio': 0.024305556}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.2, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.096875}","{'neutral': 2.66e-09, 'happy': 0.999997139, 'sad': 2.85e-06, 'angry': 1.32e-10}",1,1,1,0
61.3147944944154_76.14723885112515.mp4,0,"{'sadness': 0.924099028, 'joy': 0.006502524, 'love': 0.064339124, 'anger': 0.00333541, 'fear': 0.001103777, 'surprise': 0.000620099, 'speech_rate': 3.494623656}","{'angry': 0.1, 'disgust': 0.0, 'fear': 0.019, 'happy': 0.011, 'sad': 0.179, 'surprise': 0.0, 'neutral': 0.69, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.040625}","{'neutral': 1.0, 'happy': 3.47e-12, 'sad': 1.2e-11, 'angry': 1.08e-08}",0,0,0,0
132.17172709346846_147.4017711396952.mp4,1,"{'sadness': 0.000889468, 'joy': 0.000357447, 'love': 0.000186042, 'anger': 0.997101128, 'fear': 0.001324739, 'surprise': 0.000141186, 'speech_rate': 3.737704918}","{'angry': 0.178, 'disgust': 0.0, 'fear': 0.038666667, 'happy': 0.147333333, 'sad': 0.208666667, 'surprise': 0.0, 'neutral': 0.426, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.0, 'happy': 6.88e-11, 'sad': 2.23e-11, 'angry': 8.82e-13}",1,0,0,1
35.91468847855966_43.07393639151962.mp4,0,"{'sadness': 0.001054675, 'joy': 0.216155291, 'love': 0.78020072, 'anger': 0.001270697, 'fear': 0.000578333, 'surprise': 0.000740313, 'speech_rate': 4.551724138}","{'angry': 0.089, 'disgust': 0.0, 'fear': 0.027, 'happy': 0.185, 'sad': 0.478, 'surprise': 0.008, 'neutral': 0.215, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.980643392, 'happy': 0.01935664, 'sad': 1.26e-08, 'angry': 3.22e-11}",0,0,0,0
520.0125320939768_531.2284419786123.mp4,0,"{'sadness': 0.013927099, 'joy': 0.176039308, 'love': 0.002871441, 'anger': 0.784048975, 'fear': 0.020763721, 'surprise': 0.002349457, 'speech_rate': 1.866666667}","{'angry': 0.2, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.07, 'sad': 0.16, 'surprise': 0.06, 'neutral': 0.34, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.000112909, 'happy': 0.999887109, 'sad': 3.83e-09, 'angry': 1.59e-10}",0,0,0,0
24.63549106277041_33.390277514467314.mp4,0,"{'sadness': 0.006652602, 'joy': 0.225114033, 'love': 0.007794921, 'anger': 0.75256145, 'fear': 0.006137039, 'surprise': 0.001739978, 'speech_rate': 2.047786853}","{'angry': 0.650833333, 'disgust': 0.0, 'fear': 0.010833333, 'happy': 0.001666667, 'sad': 0.015, 'surprise': 0.0, 'neutral': 0.316666667, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.25, 'overall_intensity': 0.053125}","{'neutral': 1.0, 'happy': 1.23e-11, 'sad': 1.5e-10, 'angry': 1.25e-12}",0,0,0,0
162.7883500279247_170.7349694017805.mp4,0,"{'sadness': 0.001775358, 'joy': 0.306321383, 'love': 0.689377129, 'anger': 0.001534845, 'fear': 0.000507409, 'surprise': 0.000483913, 'speech_rate': 2.487569205}","{'angry': 0.118571429, 'disgust': 0.010714286, 'fear': 0.085, 'happy': 0.195714286, 'sad': 0.282857143, 'surprise': 0.022857143, 'neutral': 0.281428571, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.197916667, 'hand_movement': 0.1, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.015625}","{'neutral': 1.0, 'happy': 2.52e-12, 'sad': 5.54e-12, 'angry': 3.23e-10}",0,0,0,0
279.31466584546104_288.57176718434744.mp4,1,"{'sadness': 0.988962948, 'joy': 0.00204049, 'love': 0.00046502, 'anger': 0.00509846, 'fear': 0.003243578, 'surprise': 0.000189569, 'speech_rate': 3.412978088}","{'angry': 0.234, 'disgust': 0.0, 'fear': 0.285, 'happy': 0.026, 'sad': 0.144, 'surprise': 0.021, 'neutral': 0.287, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.999999762, 'happy': 2.9e-07, 'sad': 6.38e-10, 'angry': 3.08e-13}",1,1,0,1
106.15135141687198_116.40015018806331.mp4,0,"{'sadness': 0.002949588, 'joy': 0.013956272, 'love': 0.887558103, 'anger': 0.08320269, 'fear': 0.008681511, 'surprise': 0.003651853, 'speech_rate': 2.420135528}","{'angry': 0.054, 'disgust': 0.0, 'fear': 0.033, 'happy': 0.328, 'sad': 0.01, 'surprise': 0.062, 'neutral': 0.513, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.3e-10, 'happy': 1.0, 'sad': 2.09e-11, 'angry': 4.99e-12}",0,0,0,0
298.5448644974634_305.4601242728551.mp4,0,"{'sadness': 0.000804417, 'joy': 0.997664213, 'love': 0.000395551, 'anger': 0.000485107, 'fear': 0.000473761, 'surprise': 0.000176891, 'speech_rate': 3.285714286}","{'angry': 0.133636364, 'disgust': 0.0, 'fear': 0.050909091, 'happy': 0.048181818, 'sad': 0.131818182, 'surprise': 0.070909091, 'neutral': 0.565454545, 'face_offscreen_ratio': 0.005952381}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 1.01e-11, 'happy': 1.0, 'sad': 5.63e-12, 'angry': 6.74e-09}",0,0,0,0
220.60206104280437_230.31825833464217.mp4,0,"{'sadness': 0.00455617, 'joy': 0.003199801, 'love': 0.00038728, 'anger': 0.080527827, 'fear': 0.909229815, 'surprise': 0.00209908, 'speech_rate': 2.871794872}","{'angry': 0.054, 'disgust': 0.0, 'fear': 0.024, 'happy': 0.013, 'sad': 0.128, 'surprise': 0.0, 'neutral': 0.784, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.003125}","{'neutral': 3.6e-08, 'happy': 1.0, 'sad': 2.73e-11, 'angry': 8.33e-12}",0,0,0,0
410.78358412179483_421.0718346486174.mp4,0,"{'sadness': 0.000431838, 'joy': 0.997330666, 'love': 0.000306799, 'anger': 0.000377936, 'fear': 0.000327699, 'surprise': 0.001225087, 'speech_rate': 3.275529865}","{'angry': 0.038, 'disgust': 0.002, 'fear': 0.004, 'happy': 0.893, 'sad': 0.008, 'surprise': 0.001, 'neutral': 0.049, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.0, 'hand_movement': 0.0, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.0}","{'neutral': 0.729373455, 'happy': 0.270626426, 'sad': 4.42e-08, 'angry': 8.54e-11}",0,0,0,0
887.26822105653_894.1723286843373.mp4,0,"{'sadness': 0.000474457, 'joy': 0.997397542, 'love': 0.000420153, 'anger': 0.000922063, 'fear': 0.00041145, 'surprise': 0.000374333, 'speech_rate': 2.298850575}","{'angry': 0.027, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.018, 'sad': 0.129, 'surprise': 0.0, 'neutral': 0.804, 'face_offscreen_ratio': 0.449101796}","{'movement_score': 0, 'fidget_percentage': 0.43373494, 'hand_movement': 0.45, 'face_movement': 0.0, 'arm_movement': 0.25, 'overall_intensity': 0.2625}","{'neutral': 1.0, 'happy': 1.68e-08, 'sad': 3.97e-08, 'angry': 4.79e-11}",0,0,0,0
768.7712580315365_782.216896480087.mp4,1,"{'sadness': 0.001382197, 'joy': 0.003193767, 'love': 0.000359359, 'anger': 0.981347442, 'fear': 0.013327098, 'surprise': 0.000390093, 'speech_rate': 3.555555556}","{'angry': 0.004, 'disgust': 0.0, 'fear': 0.004, 'happy': 0.724, 'sad': 0.01, 'surprise': 0.003, 'neutral': 0.254, 'face_offscreen_ratio': 0.0}","{'movement_score': 0, 'fidget_percentage': 0.455108359, 'hand_movement': 0.85, 'face_movement': 0.0, 'arm_movement': 0.0, 'overall_intensity': 0.196875}","{'neutral': 4.03e-08, 'happy': 0.999998212, 'sad': 1.73e-06, 'angry': 9.32e-10}",1,0,1,0
